日期 - date,滚动市盈率 - pe_ttm,滚动扣非市盈率 - koufei_pe_ttm,滚动市净率 - pb_ttm,动态市销率 - ps_ttm,动态股息收益率 % - dividend_yield,ROE %,总市值 - total market cap,A股总市值 - A gu zong shi zhi,收盘价(前复权) - close price,开盘价-open,最高价-high,最低价-low,涨跌幅-up,换手率-turnover_rate
2022-11-23,35.97,40.52,6.19,3.47,0.17,23.18,9269.83,9269.83,199.49,197.12,201.27,196.33,1.21%,0.45%
2022-11-22,35.54,40.04,6.12,3.43,0.17,23.18,9159.43,9159.43,197.12,199.75,201.25,196.07,-1.94%,0.5%
2022-11-21,36.24,40.83,6.24,3.49,0.17,23.18,9340.18,9340.18,201.01,197.18,202.82,196.75,0.42%,0.41%
2022-11-18,36.09,40.66,6.21,3.48,0.17,23.18,9300.85,9300.85,200.16,198.69,203.43,195.02,1.51%,0.83%
2022-11-17,35.55,40.04,6.12,3.43,0.17,23.18,9161.05,9161.05,197.18,200.6,200.79,194.49,-2.33%,0.72%
2022-11-16,36.39,41.0,6.27,3.51,0.17,23.18,9379.63,9379.63,201.89,206.58,207.2,201.47,-3.06%,0.69%
2022-11-15,37.54,42.29,6.46,3.62,0.16,23.18,9675.37,9675.37,208.25,204.04,208.93,198.69,2.32%,0.87%
2022-11-14,36.69,41.33,6.32,3.54,0.17,23.18,9455.58,9455.58,203.52,212.41,214.46,202.66,-3.8%,0.93%
2022-11-11,38.14,42.97,6.57,3.68,0.16,23.18,9829.23,9829.23,211.56,210.78,213.25,207.22,4.46%,0.98%
2022-11-10,36.51,41.13,6.29,3.52,0.17,23.18,9409.66,9409.66,202.53,206.58,207.11,201.85,-2.96%,0.65%
2022-11-09,37.63,42.39,6.48,3.63,0.16,23.18,9696.86,9696.86,208.71,213.41,214.24,207.63,-3.11%,0.55%
2022-11-08,38.83,43.75,6.68,3.74,0.16,23.18,10008.0,10008.0,215.41,215.78,222.24,212.1,-0.17%,0.61%
2022-11-07,38.9,43.82,6.7,3.75,0.16,23.18,10025.09,10025.09,215.78,214.46,217.9,212.89,1.51%,0.75%
2022-11-04,38.32,43.17,6.6,3.69,0.16,23.18,9876.12,9876.12,212.57,202.79,214.63,201.85,5.28%,1.06%
2022-11-03,36.4,41.01,6.27,3.51,0.17,23.18,9380.85,9380.85,201.91,205.0,207.11,200.29,-1.89%,0.74%
2022-11-02,37.1,41.79,6.39,3.58,0.17,23.18,9561.08,9561.08,205.79,202.37,208.36,199.75,1.37%,0.72%
2022-11-01,36.57,41.2,6.3,3.53,0.17,23.18,9425.1,9425.1,203.01,197.91,204.41,193.5,3.57%,1.01%
2022-10-31,35.31,39.78,6.08,3.4,0.18,23.18,9100.03,9100.03,196.0,189.23,199.86,187.44,2.02%,0.84%
2022-10-28,34.61,38.99,5.96,3.34,0.18,23.18,8919.92,8919.92,192.12,202.53,203.69,191.86,-6.35%,1.22%
2022-10-27,36.96,41.64,6.36,3.56,0.17,23.18,9525.16,9525.16,205.16,209.21,211.35,205.0,-2.68%,0.77%
2022-10-26,37.98,42.78,6.54,3.66,0.16,23.18,9787.75,9787.75,210.82,212.89,214.76,209.25,-0.16%,0.71%
2022-10-25,38.04,42.85,6.55,3.67,0.16,23.18,9803.37,9803.37,211.15,211.84,214.5,206.04,-0.57%,0.71%
2022-10-24,38.26,43.1,6.59,3.69,0.16,23.18,9859.99,9859.99,212.37,213.74,217.62,209.74,-2.17%,0.73%
2022-10-21,51.38,60.81,7.22,5.06,0.16,18.82,10079.15,10079.15,217.09,214.46,219.17,214.04,-0.48%,0.42%
2022-10-20,51.63,61.1,7.25,5.08,0.16,18.82,10127.95,10127.95,218.14,220.92,222.7,212.36,-3.79%,0.86%
2022-10-19,53.67,63.51,7.54,5.28,0.15,18.82,10526.73,10526.73,226.73,226.04,232.34,225.86,0.42%,0.62%
2022-10-18,53.44,63.24,7.51,5.26,0.15,18.82,10482.8,10482.8,225.79,227.62,230.7,225.21,0.04%,0.46%
2022-10-17,53.42,63.22,7.5,5.26,0.15,18.82,10478.16,10478.16,225.69,227.61,227.61,221.17,-1.73%,0.53%
2022-10-14,54.36,64.33,7.63,5.35,0.15,18.82,10662.66,10662.66,229.66,230.23,232.51,225.28,1.14%,0.68%
2022-10-13,53.75,63.61,7.55,5.29,0.15,18.82,10542.83,10542.83,227.08,228.13,230.38,225.51,-1.33%,0.53%
2022-10-12,54.47,64.46,7.65,5.36,0.15,18.82,10685.11,10685.11,230.14,218.67,230.38,217.35,5.17%,0.93%
2022-10-11,51.79,61.29,7.27,5.1,0.16,18.82,10159.68,10159.68,218.83,212.36,218.83,211.78,5.97%,0.93%
2022-10-10,48.88,57.84,6.86,4.81,0.17,18.82,9587.63,9587.63,206.51,211.31,212.62,205.65,-2.0%,0.58%
2022-09-30,49.88,59.03,7.0,4.91,0.16,18.82,9783.6,9783.6,210.73,220.39,220.88,210.52,-4.32%,0.6%
2022-09-29,52.13,61.69,7.32,5.13,0.16,18.82,10225.57,10225.57,220.25,222.99,223.66,218.19,0.53%,0.45%
2022-09-28,51.85,61.37,7.28,5.1,0.16,18.82,10171.64,10171.64,219.08,224.45,225.41,216.98,-2.81%,0.54%
2022-09-27,53.44,63.24,7.5,5.26,0.0,18.82,10481.82,10481.82,225.42,227.73,228.48,222.02,0.2%,0.58%
2022-09-26,53.33,63.11,7.49,5.25,0.0,18.82,10461.32,10461.32,224.98,216.78,228.31,216.78,2.71%,0.95%
2022-09-23,51.92,61.45,7.29,5.11,0.0,18.82,10185.06,10185.06,219.04,218.32,222.96,215.21,0.57%,0.61%
2022-09-22,51.63,61.1,7.25,5.08,0.0,18.82,10127.71,10127.71,217.81,217.97,220.44,213.09,-1.26%,0.49%
2022-09-21,52.29,61.88,7.34,5.15,0.0,18.82,10257.3,10257.3,220.59,218.86,222.25,216.96,-0.17%,0.45%
2022-09-20,52.38,61.99,7.36,5.16,0.0,18.82,10274.63,10274.63,220.97,219.39,225.68,217.81,1.77%,0.84%
2022-09-19,51.47,60.91,7.23,5.07,0.0,18.82,10095.5,10095.5,217.11,214.99,221.28,214.68,0.9%,0.71%
2022-09-16,51.01,60.37,7.16,5.02,0.0,18.82,10005.93,10005.93,215.19,217.44,219.54,214.66,-1.05%,0.76%
